Month,Day,Hour,RH,Temperature_C,Temperature_F,Date
3,18,0,33.65866438756874,25.263472444749627,77.47425040054932,2019-03-18 00:00:00
3,18,1,34.00650662108471,25.035604384425636,77.06408789196615,2019-03-18 01:00:00
3,18,2,33.9224394487432,24.828876427354345,76.69197756923782,2019-03-18 02:00:00
3,18,3,33.5758574712835,24.692426669995907,76.44636800599264,2019-03-18 03:00:00
3,18,4,33.497143496685645,24.55271992065308,76.19489585717554,2019-03-18 04:00:00
3,18,5,33.58413585051559,24.393167772945755,75.90770199130235,2019-03-18 05:00:00
3,18,6,33.70394110973755,24.24852496121665,75.64734493018997,2019-03-18 06:00:00
3,18,7,33.93795562881228,24.095648635589118,75.37216754406043,2019-03-18 07:00:00
3,18,8,34.04237188976898,23.98883548231225,75.17990386816204,2019-03-18 08:00:00
3,18,9,34.36490494431981,23.80614048472826,74.85105287251086,2019-03-18 09:00:00
3,18,10,36.13451256301858,23.780327306019686,74.80458915083541,2019-03-18 10:00:00
3,18,11,37.476916502602144,23.84797563642837,74.92635614557106,2019-03-18 11:00:00
3,18,12,38.16675060665721,24.01909920907403,75.23437857633326,2019-03-18 12:00:00
3,18,13,38.27053095859469,24.185549706263824,75.5339894712749,2019-03-18 13:00:00
3,18,14,38.08039416184648,24.414307876198468,75.94575417715726,2019-03-18 14:00:00
3,18,15,37.94367372271314,24.749434144604667,76.5489814602884,2019-03-18 15:00:00
3,18,16,36.23536773346763,25.240997177080953,77.43379491874572,2019-03-18 16:00:00
3,18,17,34.87121570542659,25.424804811678243,77.76464866102083,2019-03-18 17:00:00
3,18,18,33.9388459014392,25.635538261997407,78.14396887159533,2019-03-18 18:00:00
3,18,19,33.14306935478127,25.669807482007084,78.20565346761273,2019-03-18 19:00:00
3,18,20,32.552055512313736,25.8260217186745,78.4868390936141,2019-03-18 20:00:00
3,18,21,32.04777966006848,25.963321126115815,78.73397802700846,2019-03-18 21:00:00
3,18,22,32.02030839043797,25.83870578062613,78.50967040512703,2019-03-18 22:00:00
3,18,23,32.47803570247598,25.464859744157067,77.83674753948273,2019-03-18 23:00:00
3,19,0,31.453077545289442,26.175612268253605,79.1161020828565,2019-03-19 00:00:00
3,19,1,30.86969461105261,26.458667124437323,79.6256008239872,2019-03-19 01:00:00
3,19,2,30.906831697775335,26.362757813890795,79.45296406500341,2019-03-19 02:00:00
3,19,3,30.95124127128156,26.19994867419907,79.15990761355833,2019-03-19 03:00:00
3,19,4,31.020277866805042,26.097727677322553,78.9759098191806,2019-03-19 04:00:00
3,19,5,31.21155929978786,26.007604079245194,78.81368734264136,2019-03-19 05:00:00
3,19,6,31.130417308934778,25.955977721828038,78.72075989929048,2019-03-19 06:00:00
3,19,7,31.37282582706327,25.75815086086315,78.36467154955368,2019-03-19 07:00:00
3,19,8,31.430184820597347,25.64911243355968,78.16840238040744,2019-03-19 08:00:00
3,19,9,31.410090095589847,25.539183896645564,77.970531013962,2019-03-19 09:00:00
3,19,10,31.610401436645656,25.413455914142578,77.74422064545665,2019-03-19 10:00:00
3,19,11,33.141670354938974,25.3898680094606,77.70176241702906,2019-03-19 11:00:00
3,19,12,33.62534275496136,25.36205208412808,77.65169375143053,2019-03-19 12:00:00
3,19,13,34.63554782290188,25.29751913735663,77.53553444724193,2019-03-19 13:00:00
3,19,14,34.41463302962318,25.552758068207826,77.99496452277408,2019-03-19 14:00:00
3,19,15,33.72123783506046,25.871862363622494,78.5693522545205,2019-03-19 15:00:00
3,19,16,33.46547522752825,26.1382276646067,79.04880979629206,2019-03-19 16:00:00
3,19,17,32.40147225656131,26.429293507286186,79.57272831311512,2019-03-19 17:00:00
3,19,18,32.083390565145066,26.50005722133211,79.7001029983978,2019-03-19 18:00:00
3,19,19,31.43387309290885,26.636466519162795,79.94563973449303,2019-03-19 19:00:00
3,19,20,30.817168526064638,26.55146105134661,79.7926298924239,2019-03-19 20:00:00
3,19,21,30.527194013298125,26.501392385748073,79.70250629434653,2019-03-19 21:00:00
3,19,22,30.609353458581975,26.37477429363445,79.47459372854202,2019-03-19 22:00:00
3,19,23,31.18001821243431,26.1929694056611,79.14734493019,2019-03-19 23:00:00
3,20,0,31.84670522818959,26.035420004577706,78.86375600823989,2019-03-20 00:00:00
3,20,1,32.24605609226277,25.961318379491875,78.73037308308538,2019-03-20 01:00:00
3,20,2,32.35463466679985,25.877567157036143,78.57962088266505,2019-03-20 02:00:00
3,20,3,32.260427636097255,25.747469545535477,78.34544518196384,2019-03-20 03:00:00
3,20,4,32.22570700364758,25.59904376796114,78.07827878233006,2019-03-20 04:00:00
3,20,5,32.276452543381716,25.536958622618968,77.96652552071414,2019-03-20 05:00:00
3,20,6,32.8181198459574,25.482216881564568,77.86799038681622,2019-03-20 06:00:00
3,20,7,34.42086493801159,25.536958622618965,77.96652552071411,2019-03-20 07:00:00
3,20,8,34.634784732078806,25.540964115866842,77.97373540856033,2019-03-20 08:00:00
3,20,9,36.329609450116756,25.569447623407346,78.02500572213322,2019-03-20 09:00:00
3,20,10,37.099059363378764,25.614398158744688,78.10591668574045,2019-03-20 10:00:00
3,20,11,37.414088691502734,25.659126166679386,78.1864271000229,2019-03-20 11:00:00
3,20,12,37.79677873927221,25.83292006815697,78.49925612268252,2019-03-20 12:00:00
3,20,13,38.19841887581459,25.944406296889706,78.69993133440148,2019-03-20 13:00:00
3,20,14,38.56686456155346,26.037422751201646,78.86736095216298,2019-03-20 14:00:00
3,20,15,38.44756802954688,26.189631494621192,79.14133669031816,2019-03-20 15:00:00
3,20,16,36.85398002736952,26.5280956740673,79.75057221332113,2019-03-20 16:00:00
3,20,17,34.01222980225773,26.71902418554971,80.09424353398947,2019-03-20 17:00:00
3,20,18,33.45479195600527,26.825392284021262,80.28570611123827,2019-03-20 18:00:00
3,20,19,33.132640446865985,26.714351110093844,80.08583199816891,2019-03-20 19:00:00
3,20,20,32.71154149433533,26.884584573128866,80.39225223163196,2019-03-20 20:00:00
3,20,21,32.56044951136751,26.883249408712903,80.38984893568322,2019-03-20 21:00:00
3,20,22,32.878276839176074,26.867004908318705,80.36060883497369,2019-03-20 22:00:00
3,20,23,33.24990207001104,26.709010452430007,80.076218814374,2019-03-20 23:00:00
3,21,0,33.49523576962797,26.53566160575774,79.76419089036393,2019-03-21 00:00:00
3,21,1,33.772041184705444,26.5140764476997,79.72533760585947,2019-03-21 01:00:00
3,21,2,33.2116203470537,26.34629078609394,79.4233234149691,2019-03-21 02:00:00
3,21,3,32.5479856945907,26.318029805956105,79.372453650721,2019-03-21 03:00:00
3,21,4,32.39473162095752,26.15602985681951,79.08085374227514,2019-03-21 04:00:00
3,21,5,32.87547883949148,26.023626052236725,78.84252689402611,2019-03-21 05:00:00
3,21,6,32.749314490077275,25.96576892754508,78.73838406958116,2019-03-21 06:00:00
3,21,7,32.65736204589737,26.13978535642532,79.0516136415656,2019-03-21 07:00:00
3,21,8,32.545696422121495,26.16070293227538,79.08926527809567,2019-03-21 08:00:00
3,21,9,36.40006816944686,26.21099412527657,79.17978942549782,2019-03-21 09:00:00
3,21,10,39.48142891300255,27.056598255385158,80.7018768596933,2019-03-21 10:00:00
3,21,11,39.49923436554085,27.268221815314963,81.08279926756693,2019-03-21 11:00:00
3,21,12,39.3316087480732,27.4584827445894,81.42526894026093,2019-03-21 12:00:00
3,21,13,39.89845804781018,27.197680628671705,80.95582513160907,2019-03-21 13:00:00
3,21,14,40.338761452721435,27.048809796292062,80.68785763332572,2019-03-21 14:00:00
3,21,15,40.35275145114438,27.185219094122733,80.93339436942092,2019-03-21 15:00:00
3,21,16,38.32051340750576,28.311652806388448,82.96097505149919,2019-03-21 16:00:00
3,21,17,37.6040983064471,29.009276213728032,84.21669718471045,2019-03-21 17:00:00
3,21,18,37.246971801250446,29.45054805320312,85.01098649576562,2019-03-21 18:00:00
3,21,19,34.5606377404372,29.001710282037582,84.20307850766766,2019-03-21 19:00:00
3,21,20,32.91376056244881,27.976081483176937,82.35694666971848,2019-03-21 20:00:00
3,21,21,32.602419506636345,27.907320515754947,82.2331769283589,2019-03-21 21:00:00
3,21,22,32.35772171603865,27.827655705602606,82.0897802700847,2019-03-21 22:00:00
3,21,23,32.00148548346891,27.79828208845147,82.03690775921264,2019-03-21 23:00:00
3,22,0,31.883969496716166,27.55261183591465,81.59470130464639,2019-03-22 00:00:00
3,22,1,31.745549446204176,27.483405813687344,81.47013046463722,2019-03-22 01:00:00
3,22,2,31.758441056321193,27.379485516645047,81.28307392996108,2019-03-22 02:00:00
3,22,3,31.175058122084355,27.202353704127564,80.9642366674296,2019-03-22 03:00:00
3,22,4,32.68585076995864,26.71457363749651,80.08623254749372,2019-03-22 04:00:00
3,22,5,32.63790322990909,26.5280956740673,79.75057221332113,2019-03-22 05:00:00
3,22,6,32.80718221082673,26.742167035426363,80.13590066376746,2019-03-22 06:00:00
3,22,7,32.38824534896143,26.204540830599424,79.16817349507896,2019-03-22 07:00:00
3,22,8,33.26223870498401,26.08281834134432,78.94907301441978,2019-03-22 08:00:00
3,22,9,33.12615417486989,25.909246967269397,78.63664454108492,2019-03-22 09:00:00
3,22,10,33.085583179443354,25.723881640853502,78.30298695353629,2019-03-22 10:00:00
3,22,11,33.1538798081081,25.5774586099031,78.03942549782559,2019-03-22 11:00:00
3,22,12,32.989306553932714,25.519156430406152,77.93448157473108,2019-03-22 12:00:00
3,22,13,32.64718750158977,25.483774573383187,77.87079423208974,2019-03-22 13:00:00
3,22,14,32.60076614318636,25.46419216194909,77.83554589150835,2019-03-22 14:00:00
3,22,15,33.12513672043914,25.51648610157423,77.9296749828336,2019-03-22 15:00:00
3,22,16,33.20627871129222,25.971554640014247,78.74879835202564,2019-03-22 16:00:00
3,22,17,32.472058157695265,26.594186312657357,79.86953536278325,2019-03-22 17:00:00
3,22,18,32.173816827678834,26.78978789959564,80.22161821927216,2019-03-22 18:00:00
3,22,19,31.922378401477346,27.721510134533705,81.89871824216067,2019-03-22 19:00:00
3,22,20,32.298836540858424,27.82676559599197,82.08817807278554,2019-03-22 20:00:00
3,22,21,31.72817178700609,27.121798784364582,80.81923781185624,2019-03-22 21:00:00
3,22,22,31.55495017016925,27.502765697718782,81.5049782558938,2019-03-22 22:00:00
3,22,23,32.81265102839206,26.79579613946746,80.23243305104143,2019-03-22 23:00:00
3,23,0,33.37273656856093,26.437365183073588,79.58725732953245,2019-03-23 00:00:00
3,23,1,33.516602312673925,26.312244093486942,79.3620393682765,2019-03-23 01:00:00
3,23,2,33.49841531472409,26.1862935835813,79.13532845044634,2019-03-23 02:00:00
3,23,3,33.34121860517172,25.98112331832864,78.76602197299154,2019-03-23 03:00:00
3,23,4,33.192288712869264,25.84315632867933,78.51768139162279,2019-03-23 04:00:00
3,23,5,33.293779792337546,25.746801963327496,78.34424353398946,2019-03-23 05:00:00
3,23,6,33.43482441280161,25.63798606342667,78.14837491416802,2019-03-23 06:00:00
3,23,7,33.55081421790822,25.552090485999855,77.99376287479973,2019-03-23 07:00:00
3,23,8,33.627123300215196,25.472648203250174,77.85076676585032,2019-03-23 08:00:00
3,23,9,33.429101231628586,25.32221967905191,77.57999542229344,2019-03-23 09:00:00
3,23,10,33.51978185777004,25.175129065893543,77.31523231860838,2019-03-23 10:00:00
3,23,11,33.57154485193495,25.06253020014751,77.11255436026553,2019-03-23 11:00:00
