Month,Day,Hour,RH,Temperature_C,Temperature_F,Date
3,18,0,19.489466803005563,29.581394165967293,85.24650949874112,2019-03-18 00:00:00
3,18,1,20.265275806459815,28.738237837287965,83.72882810711836,2019-03-18 01:00:00
3,18,2,20.72084102783247,28.41423793901477,83.14562829022661,2019-03-18 02:00:00
3,18,3,21.097935076232773,28.24111161974518,82.83400091554131,2019-03-18 03:00:00
3,18,4,21.309947143242322,28.20127921466901,82.7623025864042,2019-03-18 04:00:00
3,18,5,21.425809766545083,28.185924823885458,82.73466468299382,2019-03-18 05:00:00
3,18,6,21.704337916965546,28.050183108262768,82.49032959487296,2019-03-18 06:00:00
3,18,7,22.211793314306934,27.797837033646147,82.03610666056306,2019-03-18 07:00:00
3,18,8,22.503548372327273,27.737572567052993,81.9276306206954,2019-03-18 08:00:00
3,18,9,22.71110907620225,27.703707942320893,81.8666742961776,2019-03-18 09:00:00
3,18,10,22.849737242393257,27.736641997914603,81.92595559624627,2019-03-18 10:00:00
3,18,11,22.83396669871648,27.883065028864987,82.18951705195697,2019-03-18 11:00:00
3,18,12,23.124831484109908,27.84412273339946,82.11942092011903,2019-03-18 12:00:00
3,18,13,23.74446123244255,27.697699702449075,81.85585946440833,2019-03-18 13:00:00
3,18,14,24.20829327106512,27.707935962971447,81.87428473334862,2019-03-18 14:00:00
3,18,15,24.390163250563415,27.87994964522774,82.18390936140993,2019-03-18 15:00:00
3,18,16,24.126769734800504,28.090905622949577,82.56363012130922,2019-03-18 16:00:00
3,18,17,23.939049392325334,28.09446606139214,82.57003891050584,2019-03-18 17:00:00
3,18,18,23.706561054896753,28.091573205157545,82.5648317692836,2019-03-18 18:00:00
3,18,19,23.390895817753563,28.12472978815391,82.62451361867704,2019-03-18 19:00:00
3,18,20,23.086168215741036,28.25023524325424,82.85042343785763,2019-03-18 20:00:00
3,18,21,22.717468166394497,28.42180387070523,83.1592469672694,2019-03-18 21:00:00
3,18,22,21.890023350579185,29.413831031764204,84.94489585717555,2019-03-18 22:00:00
3,18,23,20.478814055115507,30.893860786856894,87.60894941634244,2019-03-18 23:00:00
3,19,0,21.43242322034502,29.255391521070166,84.65970473792629,2019-03-19 00:00:00
3,19,1,21.782300362722506,28.54641921619491,83.38355458915082,2019-03-19 01:00:00
3,19,2,21.81816563140678,28.37462806134127,83.0743305104143,2019-03-19 02:00:00
3,19,3,21.901215349317543,28.266479743648436,82.87966353856719,2019-03-19 03:00:00
3,19,4,22.038698879273948,28.214185804023302,82.78553444724194,2019-03-19 04:00:00
3,19,5,22.169568955430407,28.164784720632742,82.69661249713893,2019-03-19 05:00:00
3,19,6,22.24956631004889,28.08244958164849,82.5484092469673,2019-03-19 06:00:00
3,19,7,22.300982444748755,27.99683722091596,82.39430699764873,2019-03-19 07:00:00
3,19,8,22.4133764734012,27.927347981994355,82.26922636758984,2019-03-19 08:00:00
3,19,9,22.58392727235729,27.913328755626765,82.24399176012818,2019-03-19 09:00:00
3,19,10,22.70525871322538,27.89953205666184,82.21915770199134,2019-03-19 10:00:00
3,19,11,22.860802059327767,27.85836448716971,82.14505607690548,2019-03-19 11:00:00
3,19,12,23.054245582975952,27.785152971694515,82.01327534905013,2019-03-19 12:00:00
3,19,13,23.40221499829576,27.7629002314285,81.9732204165713,2019-03-19 13:00:00
3,19,14,23.846588220930055,27.771578800132247,81.98884184023804,2019-03-19 14:00:00
3,19,15,23.885251489298923,28.0806693624272,82.54520485236897,2019-03-19 15:00:00
3,19,16,24.3072407144565,28.045955087612224,82.482719157702,2019-03-19 16:00:00
3,19,17,24.52599341706983,28.194158337783886,82.74948500801098,2019-03-19 17:00:00
3,19,18,24.472449877651105,28.440051117723353,83.19209201190203,2019-03-19 18:00:00
3,19,19,24.398557249617184,28.582691182828512,83.44884412909134,2019-03-19 19:00:00
3,19,20,24.331532438990887,28.66524884921543,83.59744792858777,2019-03-19 20:00:00
3,19,21,24.15246045917719,28.869306477454796,83.96475165941864,2019-03-19 21:00:00
3,19,22,24.46049478808968,28.7313394878055,83.71641107804989,2019-03-19 22:00:00
3,19,23,24.960192095396533,28.525501640344856,83.34590295262073,2019-03-19 23:00:00
3,20,0,25.539250848302633,28.383084102642346,83.08955138475623,2019-03-20 00:00:00
3,20,1,25.980571707644643,28.29807863482618,82.93654154268714,2019-03-20 01:00:00
3,20,2,26.726874532606868,28.176356145571074,82.71744106202793,2019-03-20 02:00:00
3,20,3,27.5108231715072,28.072213321126117,82.52998397802702,2019-03-20 03:00:00
3,20,4,28.0194232050832,28.105814958927798,82.59046692607004,2019-03-20 04:00:00
3,20,5,28.374006074202953,28.115606164644845,82.60809109636072,2019-03-20 05:00:00
3,20,6,28.63803549898509,28.12651000737519,82.62771801327534,2019-03-20 06:00:00
3,20,7,28.842196980102756,28.174535466822032,82.71416384027965,2019-03-20 07:00:00
3,20,8,29.081899994404,28.161446809592842,82.69060425726713,2019-03-20 08:00:00
3,20,9,29.355213690866822,28.139639124132145,82.65135042343785,2019-03-20 09:00:00
3,20,10,29.54878439631885,28.100251773861302,82.58045319295033,2019-03-20 10:00:00
3,20,11,29.413081411616275,28.118721548282092,82.61369878690776,2019-03-20 11:00:00
3,20,12,29.627509932898878,28.045064978001577,82.48111696040284,2019-03-20 12:00:00
3,20,13,30.18036923421292,27.90932326237888,82.23678187228201,2019-03-20 13:00:00
3,20,14,30.72038317333863,27.869935912108033,82.16588464179445,2019-03-20 14:00:00
3,20,15,30.845021341106687,28.073771012944746,82.53278782330052,2019-03-20 15:00:00
3,20,16,31.2509856589798,28.113158363215586,82.60368505378806,2019-03-20 16:00:00
3,20,17,31.491740813658307,28.289622593525092,82.92132066834516,2019-03-20 17:00:00
3,20,18,31.638762978903085,28.467644515653216,83.24176012817578,2019-03-20 18:00:00
3,20,19,32.00631839201502,28.463861549807987,83.23495078965438,2019-03-20 19:00:00
3,20,20,31.70578778952937,28.78585870145724,83.81454566262302,2019-03-20 20:00:00
